Year,Country,Name,Role
2007,Italy,Roberto Grossi,Deputy leader
2007,Italy,Angela Masotina,Guest
2007,Italy,Giuseppe Ottaviano,Guest
2007,Italy,Luigi Laura,Guest
2007,Italy,Marta Genovie,Guest
2007,Italy,Maurizio Sambati,Guest
2007,Japan,Seiichi Tani,Leader
2007,Japan,Tetsushi Ito,Deputy leader
2007,Japan,Hirofumi Hirahara,Guest
2007,Japan,Kazutoshi Omura,Guest
2007,Japan,Keiko Kawasaki,Guest
2007,Japan,Ken Kusumoto Sulimanovic,Guest
2007,Japan,Mikie Matsumoto,Guest
2007,Japan,Mitsuo Nagashima,Guest
2007,Japan,Chigusa Rao,Observer
2007,Japan,Masao Hara,Observer
2007,Japan,Tsuyoshi Ito,Observer
2007,Kazakhstan,Bakhyt Matkarimov,Leader
2007,Kazakhstan,Zaure Amanova,Deputy leader
2007,Kuwait,Makki Alkhabbaz,Observer
2007,Kuwait,Zuhair Ibrahim Almutawa,Observer
2007,Kyrgyzstan,Pavel Pankov,Leader
2007,Kyrgyzstan,Timur Oruskulov,Deputy leader
2007,Latvia,Māris Vītiņš,Leader
2007,Latvia,Mārtiņš Opmanis,Deputy leader
2007,Lithuania,Jūratė Skūpienė,Leader
2007,Lithuania,Jonas Blonskis,Deputy leader
2007,Lithuania,Valentina Dagienė,IC member
2007,Luxembourg,Luc Bredemus,Leader
2007,Luxembourg,Roger Feiereisen,Deputy leader
2007,"Macao, China",Teng Lam,Leader
2007,"Macao, China",Wan Hei Chan,Deputy leader
2007,Mexico,Francisco Javier Zaragoza Martinez,Leader
2007,Mexico,Luis Enrique Vargas Azcona,Deputy leader
2007,Mexico,Arturo Cepeda Salinas,IC member
2007,Mexico,César Arturo Cepeda García,ISC member
2007,Mexico,Jorge Luis Padron Ibanez,Guest
2007,Moldova,Anatol Gremalschi,Leader
2007,Moldova,Iurie Mocanu,Deputy leader
2007,Mongolia,Choijoovaanchig Lkhachin,Leader
2007,Mongolia,Dashnyam Mendee,Deputy leader
2007,Netherlands,Marcel Vlastuin,Leader
2007,Netherlands,Willem van der Vegt,Deputy leader
2007,Netherlands,Eljakim Schrijvers,IC member
2007,Netherlands,Tom Verhoeff,ISC member
2007,Netherlands,Ries Kock,Guest
2007,New Zealand,Margot Phillipps,Leader
2007,New Zealand,Tobias Thierer,Deputy leader
2007,North Macedonia,Metodija Jancheski,Leader
2007,North Macedonia,Veno Pacovski,Deputy leader
2007,Norway,Daniel Lokshtanov,Leader
2007,Poland,Marcin Kubica,Leader
2007,Poland,Tomasz Waleń,Deputy leader
2007,Poland,Krzysztof Diks,IC member
2007,Poland,Paweł Idziak,Observer
2007,Poland,Przemysława Kanarek,Observer
2007,Poland,Tadeusz Kuran,Observer
2007,Portugal,Pedro Guerreiro,Leader
2007,Portugal,Pedro Ribeiro,Deputy leader
2007,Portugal,António Caleço,Guest
2007,Portugal,Leonor Caleço,Guest
2007,Republic of Korea,Jik Hyun Chang,Leader
2007,Republic of Korea,Byung Ro Moon,Deputy leader
2007,Republic of Korea,Hee Chul Kim,Guest
2007,Republic of Korea,Hong Gu Jeon,Guest
2007,Republic of Korea,Hyun Jung Lee,Guest
2007,Republic of Korea,Min-Jeong Kim,Guest
2007,Republic of Korea,Ok Hee Seo,Guest
2007,Republic of Korea,Tae Cheon Yang,Guest
2007,Republic of Korea,Yong Woon Cho,Guest
2007,Romania,Emanuela Cerchez,Leader
2007,Romania,Mugurel-Ionut Andreica,Deputy leader
2007,Russia,Vladimir Kiryukhin,Leader
2007,Russia,Andrei Lopatin,Deputy leader
2007,Russia,Anna Lopatina,Guest
2007,Russia,Irina Kolisnichenko,Guest
2007,Russia,Marina Tsvetkova,Guest
2007,Russia,Petr Mitritchev,Guest
2007,Russia,Andrey Stankevich,Observer
2007,Serbia,Dragan Urošević,Leader
2007,Serbia,Marko Savić,Deputy leader
2007,Singapore,Joseph Tan,Leader
2007,Singapore,Melvin Zhang Zhiyong,Deputy leader
2007,Slovakia,Andrej Blaho,Leader
2007,Slovakia,Juliana Šišková,Deputy leader
2007,Slovakia,Michal Forišek,ISC member
2007,Slovenia,Roman Dorn,Leader
2007,Slovenia,Jelko Urbančič,Deputy leader
2007,South Africa,Donald Cook,Leader
2007,South Africa,Marco Gallotta,Deputy leader
2007,South Africa,Peter Waker,Observer
2007,Spain,Omer Gimenez,Leader
2007,Spain,Javier Gómez,Deputy leader
2007,Spain,Eva Vega,Guest
2007,Spain,Albert Graells,Observer
2007,Sri Lanka,Gihan Wikramanayake,Leader
2007,Sri Lanka,Sifaan Zavahir,Deputy leader
2007,Sweden,Jimmy Mårdell,Leader
2007,Sweden,Håkan Strömberg,Deputy leader
2007,Sweden,Fredrik Niemelä,Guest
2007,Switzerland,Ruben Andrist,Leader
2007,Switzerland,Philipp Krähenbühl,Deputy leader
2007,Switzerland,Richard Královič,Observer
2007,Syria,Mohanad Allouch,Leader
2007,Syria,Abdulrahman Idlbi,Deputy leader
2007,Syria,Rania Almlah,Guest
2007,Taiwan,Greg Lee,Leader
2007,Taiwan,Yao-Ming Yeh,Deputy leader
2007,Taiwan,Berlin Chen,Guest
2007,Taiwan,Rong-Guey Ho,Guest
2007,Taiwan,Wen-Hui Mei,Guest
2007,Taiwan,Yu-Chen Hsiao,Guest
2007,Tajikistan,Erazh Haqnazarovich Dzhumaev 	,Leader
2007,Thailand,Punpiti Piamsa-Nga,Leader
2007,Thailand,Jittat Fakcharoenphol,Deputy leader
2007,Thailand,Cheeraporn Sangkawetai,Observer
2007,Thailand,Pirawat Watanapongse,Observer
2007,Thailand,Surin Phongsupasamit,Observer
2007,Türkiye,Göktürk Üçoluk ,Leader
2007,Türkiye,İsmail Hakkı Toroslu,Deputy leader
2007,Turkmenistan,Faruk Kececi,Leader
2007,Ukraine,Andrii Gurzhii,Leader
2007,Ukraine,Vitalii Bondarenko,Deputy leader
2007,Ukraine,Lesya Bondarenko,Guest
2007,United Kingdom,Thomas James Barnet-Lamb,Leader
2007,United Kingdom,Fieke Dekkers,Deputy leader
2007,United Kingdom,Richard Forster,IC member
2007,United States of America,Brian Dean,Leader
2007,United States of America,Rob Kolstad,Deputy leader
2007,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2007,Vietnam,Tung Thanh Nguyen,Leader
2007,Vietnam,Duc Anh Duong,Deputy leader
2007,Vietnam,Son Nguyen Thanh,Observer
