Year,Country,Name,Role
2004,Estonia,Ahto Truu,Leader
2004,Estonia,Indrek Jentson,Deputy leader
2004,Finland,Jari Koivisto,Leader
2004,Finland,Matti Nykänen,Deputy leader
2004,Finland,Jyrki Nummenmaa,ISC member
2004,France,Mathias Hiron,Leader
2004,France,Arthur Chaguéraud,Deputy leader
2004,Georgia,George Mandaria,Leader
2004,Georgia,Zaza Jgharkava,Deputy leader
2004,Germany,Tobias Polley,Leader
2004,Germany,Julian Rüth,Deputy leader
2004,Germany,Wolfgang Pohl,IC member
2004,Greece,Emanouil Mormoris,Leader
2004,Greece,Nikitas Karanikolas,Deputy leader
2004,Greece,Spyros Bakogiannis,Chairman
2004,Greece,Michael Chatzopoulos,ISC member
2004,"Hong Kong, China",Lai Wa Cheng,Leader
2004,"Hong Kong, China",Suk Ming Lai,Deputy leader
2004,Hungary,Gyula Horváth,Leader
2004,Hungary,László Zsakó,Deputy leader
2004,India,Madhavan Mukund,Leader
2004,India,Narayan Kumar Krishnan,Deputy leader
2004,Indonesia,Suryana Setiawan,Leader
2004,Indonesia,Fauzan Joko Sularto,Deputy leader
2004,Iran,Ghassem Jaberipur,Leader
2004,Iran,Mohammad Hossein  Fardad,Deputy leader
2004,Iran,Morteza Zadimoghaddam,Observer
2004,Ireland,Charlie Michael Daly,Leader
2004,Ireland,Ciarán O'Conaire,Deputy leader
2004,Israel,David Ginat,Leader
2004,Israel,Yael Soffrin,Deputy leader
2004,Israel,Haim Averbuch,Guest
2004,Israel,Hila Kadman,Guest
2004,Italy,Roberto Grossi,Leader
2004,Italy,Sebastiano Vigna,Deputy leader
2004,Jordan,Sameh Ghwanmeh,Leader
2004,Jordan,Wael Seitan,Deputy leader
2004,Kazakhstan,Gulnar Zagitova,Leader
2004,Kazakhstan,Zaure Amanova,Deputy leader
2004,Kuwait,Najeebah Dashti,Leader
2004,Kuwait,Abdulmuhsen Abdulaziz Shehab,Deputy leader
2004,Kyrgyzstan,Pavel Pankov,Leader
2004,Kyrgyzstan,Maya A. Kim,Deputy leader
2004,Latvia,Māris Vītiņš,Leader
2004,Latvia,Mārtiņš Opmanis,Deputy leader
2004,Lithuania,Valentina Dagienė,Leader
2004,Lithuania,Jūratė Skūpienė,Deputy leader
2004,Luxembourg,Jean-Claude Hemmer,Leader
2004,Luxembourg,Jean Reckinger,Deputy leader
2004,"Macao, China",Teng Lam,Leader
2004,"Macao, China",Wan Hei Chan,Deputy leader
2004,Malta,Angelo Dalli,Leader
2004,Mexico,César Arturo Cepeda García,Leader
2004,Mexico,Francisco Javier Zaragoza Martinez,Deputy leader
2004,Mexico,Arturo Cepeda Salinas,IC member
2004,Moldova,Iurie Mocanu,Leader
2004,Moldova,Anatol Gremalschi,Deputy leader
2004,Mongolia,Duurenbayar Tseeleesuren,Leader
2004,Mongolia,Battogtokh Tsagaan,Deputy leader
2004,Netherlands,Eljakim Schrijvers,Leader
2004,Netherlands,Judith Helgers,Deputy leader
2004,Netherlands,Ries Kock,Guest
2004,Netherlands,Willem van der Vegt,Guest
2004,North Macedonia,Gjorgji Jovancevski,Leader
2004,North Macedonia,Metodija Jancheski,Deputy leader
2004,Norway,Børge Mikkelsen,Leader
2004,Poland,Przemysława Kanarek,Leader
2004,Poland,Tomasz Waleń,Deputy leader
2004,Poland,Krzysztof Diks,IC member
2004,Poland,Krzysztof Ciebiera,ISC member
2004,Poland,Krzysztof Stencel,ISC member
2004,Poland,Marcin Kubica,ISC member
2004,Poland,Piotr Chrząstowski-Wachtel,Observer
2004,Portugal,Pedro Guerreiro,Leader
2004,Portugal,António Caleço,Deputy leader
2004,Republic of Korea,Jik Hyun Chang,Leader
2004,Republic of Korea,Jung Heum Park,Deputy leader
2004,Republic of Korea,Ha Jine Kimn,IC member
2004,Romania,Emanuela Cerchez,Leader
2004,Romania,Ovidiu Domsa,Deputy leader
2004,Russia,Vladimir Kiryukhin,Leader
2004,Russia,Victor Matyukhin,Deputy leader
2004,Russia,Marina Tsvetkova,Guest
2004,Russia,Mike Mirzayanov,Guest
2004,Serbia and Montenegro,Dragan Urošević,Leader
2004,Serbia and Montenegro,Nebojsa Lazovic,Deputy leader
2004,Serbia and Montenegro,Đura Paunić,ISC member
2004,Singapore,Sun Teck Tan,Leader
2004,Singapore,Chia Keng Hian,Deputy leader
2004,Slovakia,Andrej Blaho,Leader
2004,Slovakia,Michal Forišek,Deputy leader
2004,Slovenia,Peter Keše,Leader
2004,Slovenia,Janez Brank,Deputy leader
2004,South Africa,Bruce Merry,Leader
2004,South Africa,Carl Robert Hultquist,Deputy leader
2004,South Africa,Lionel Hartmann,Executive Director
2004,Spain,Miguel Gomila Ferrando,Leader
2004,Sri Lanka,Gihan Wikramanayake,Leader
2004,Sri Lanka,Nayana Somaratna,Deputy leader
2004,Sweden,Håkan Strömberg,Leader
2004,Sweden,Pär Söderhjelm,Deputy leader
2004,Switzerland,Simon Felix,Leader
2004,Switzerland,Roland Ulber,Deputy leader
2004,Syria,Mohanad Allouch,Leader
2004,Syria,Ahmad-Bassel Alkheshi,Deputy leader
2004,Taiwan,Greg Lee,Leader
2004,Taiwan,Pang-Feng Liu,Deputy leader
2004,Taiwan,Da-Wei Wang,Guest
2004,Taiwan,Jia-Ling Koh,Guest
2004,Taiwan,Rong-Guey Ho,Guest
2004,Taiwan,Sau-Feng Lee,Guest
2004,Thailand,Punpiti Piamsa-Nga,Leader
2004,Thailand,Pradonet Nilagupta,Deputy leader
2004,Trinidad and Tobago,Noel Kalicharan,Leader
2004,Trinidad and Tobago,Ian Furlonge,Deputy leader
2004,Tunisia,Rached Douari,Leader
2004,Tunisia,Abdelhafidh Abidi,Deputy leader
2004,Türkiye,Göktürk Üçoluk ,Leader
2004,Türkiye,Onur Tolga Şehitoğlu,Deputy leader
2004,Türkiye,İsmail Hakkı Toroslu,ISC member
2004,Turkmenistan,Mehmet Akkurt,Leader
2004,Ukraine,Vitalii Bondarenko,Leader
2004,Ukraine,Shamil Yagiyayev,Deputy leader
2004,United Arab Emirates,Ali Ahmad Aulagi,Leader
2004,United Arab Emirates,Waleed Omar BinTaleb Al-Kathiri,Deputy leader
2004,United Kingdom,Richard Forster,Leader
2004,United Kingdom,Thomas James Barnet-Lamb,Deputy leader
2004,United States of America,Hal Burch,Leader
2004,United States of America,Brian Dean,Deputy leader
2004,United States of America,Don Piele,IC member
2004,United States of America,Greg Galperin,ISC member
2004,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2004,Venezuela,Alexandro Enrique Laurent Espinoza,Deputy leader
2004,Vietnam,Nguyen Xuan My,Leader
2004,Vietnam,Duc Nghia Nguyen,Deputy leader
