Year,Country,Name,Role
2006,Israel,Hila Kadman,Deputy leader
2006,Italy,Giorgio Casadei,Leader
2006,Italy,Roberto Grossi,Deputy leader
2006,Italy,Angela Masotina,Guest
2006,Italy,Benedetto Di Rienzo,Guest
2006,Italy,Concetta Paesano,Guest
2006,Italy,Marta Genovie,Guest
2006,Italy,Nadia Scippacercola,Guest
2006,Italy,Sergio Scippacercola,Guest
2006,Japan,Seiichi Tani,Leader
2006,Japan,Tetsushi Ito,Deputy leader
2006,Kazakhstan,Bakhyt Matkarimov,Leader
2006,Kazakhstan,Lyailya Yelekenova,Deputy leader
2006,Kuwait,Makki Alkhabbaz,Leader
2006,Kuwait,Zuhair Ibrahim Almutawa,Deputy leader
2006,Kuwait,Abdulaziz Al-Abduljalil,Observer
2006,Kyrgyzstan,Pavel Pankov,Leader
2006,Latvia,Māris Vītiņš,Leader
2006,Latvia,Mārtiņš Opmanis,Deputy leader
2006,Lithuania,Valentina Dagienė,Leader
2006,Lithuania,Jūratė Skūpienė,Deputy leader
2006,Luxembourg,Jean Reckinger,Leader
2006,Luxembourg,Luc Bredemus,Deputy leader
2006,"Macao, China",Teng Lam,Leader
2006,"Macao, China",Wan Hei Chan,Deputy leader
2006,Mexico,José Luis Campos,Leader
2006,Mexico,Arturo Cepeda Salinas,Chairman
2006,Mexico,César Arturo Cepeda García,ISC member
2006,Mexico,Francisco Javier Zaragoza Martinez,ISC member
2006,Mexico,Luis Cruz Romo,ISC member
2006,Moldova,Anatol Gremalschi,Leader
2006,Mongolia,Dashnyam Mendee,Leader
2006,Mongolia,Tsedevsuren Danzan,Deputy leader
2006,Netherlands,Eljakim Schrijvers,Leader
2006,Netherlands,Willem van der Vegt,Deputy leader
2006,Netherlands,Tom Verhoeff,ISC member
2006,Netherlands,Marcel Vlastuin,Guest
2006,Netherlands,Ries Kock,Guest
2006,New Zealand,Margot Phillipps,Leader
2006,North Macedonia,Metodija Jancheski,Leader
2006,North Macedonia,Mile Jovanov,Deputy leader
2006,Norway,Åsmund Eldhuset,Leader
2006,Poland,Krzysztof Stencel,Leader
2006,Poland,Tomasz Waleń,Deputy leader
2006,Poland,Krzysztof Diks,IC member
2006,Poland,Marcin Kubica,ISC member
2006,Poland,Piotr Chrząstowski-Wachtel,Guest
2006,Poland,Tadeusz Kuran,Guest
2006,Portugal,Pedro Guerreiro,Leader
2006,Portugal,Pedro Ribeiro,Deputy leader
2006,Portugal,António Caleço,Guest
2006,Portugal,Eugénia Maria Rodrigues,Guest
2006,Portugal,Leonor Caleço,Guest
2006,Republic of Korea,Jik Hyun Chang,Leader
2006,Republic of Korea,Jin Young Choi,Deputy leader
2006,Republic of Korea,Byung Ro Moon,Guest
2006,Republic of Korea,Kyung Yoon Oh,Guest
2006,Republic of Korea,Yee-Ji Park,Guest
2006,Republic of Korea,Ha Jine Kimn,Observer
2006,Republic of Korea,Kyung Hwa Kim,Observer
2006,Republic of Korea,Man Sok Park,Observer
2006,Republic of Korea,Sea Hwan Jung,Observer
2006,Romania,Emanuela Cerchez,Leader
2006,Romania,Paul Marinel Serban,Deputy leader
2006,Russia,Vladimir Kiryukhin,Leader
2006,Russia,Andrei Lopatin,Deputy leader
2006,Russia,Marina Tsvetkova,Guest
2006,Serbia and Montenegro,Dragan Urošević,Leader
2006,Serbia and Montenegro,Zoran Dzunic,Deputy leader
2006,Singapore,Sun Teck Tan,Leader
2006,Singapore,Koh Kim Tian,Deputy leader
2006,Singapore,Mooi Lee Choo ,Guest
2006,Singapore,Melvin Zhang Zhiyong,Observer
2006,Slovakia,Andrej Blaho,Leader
2006,Slovakia,Michal Forišek,Deputy leader
2006,Slovakia,Viera Blahova,Guest
2006,Slovenia,Roman Dorn,Leader
2006,Slovenia,Rajko Mahkovic,Deputy leader
2006,Slovenia,Jelko Urbančič,Guest
2006,South Africa,Donald Cook,Leader
2006,South Africa,Graham Leslie Poulter,Deputy leader
2006,South Africa,Caryn Hildegarde Hartmann,Guest
2006,Spain,Miguel Gomila Ferrando,Leader
2006,Spain,Juan Pedro Bolivar Raya,Deputy leader
2006,Spain,Aurora Bolivar Puente,Guest
2006,Spain,Encarnación Puente Rodero,Guest
2006,Sri Lanka,Gihan Wikramanayake,Leader
2006,Sri Lanka,Sifaan Zavahir,Deputy leader
2006,Sweden,Jimmy Mårdell,Leader
2006,Sweden,Håkan Strömberg,Deputy leader
2006,Switzerland,Simon Felix,Leader
2006,Switzerland,Ruben Andrist,Deputy leader
2006,Switzerland,Philipp Krähenbühl,Guest
2006,Switzerland,Richard Královič,Guest
2006,Syria,Mohanad Allouch,Leader
2006,Syria,Ammar Alnahhas,Deputy leader
2006,Taiwan,Greg Lee,Leader
2006,Taiwan,Ting-Chi Wang,Deputy leader
2006,Taiwan,Chi-Lung Lee,Guest
2006,Taiwan,Chih-Ming Hsu,Guest
2006,Taiwan,Rong-Guey Ho,Guest
2006,Taiwan,Yung-Pin Cheng,Guest
2006,Thailand,Punpiti Piamsa-Nga,Leader
2006,Thailand,Jittat Fakcharoenphol,Deputy leader
2006,Thailand,Jeeraporn Sprisawat,Guest
2006,Thailand,Phornphimon Tangchaisin,Guest
2006,Thailand,Surin Phongsupasamit,Guest
2006,Trinidad and Tobago,Noel Kalicharan,Leader
2006,Tunisia,Rached Douari,Leader
2006,Türkiye,Göktürk Üçoluk ,Leader
2006,Türkiye,Onur Tolga Şehitoğlu,Deputy leader
2006,Türkiye,İsmail Hakkı Toroslu,ISC member
2006,Turkmenistan,Ismail Altinbilek,Leader
2006,Turkmenistan,Aydin Panayir,Deputy leader
2006,Ukraine,Andrii Gurzhii,Leader
2006,Ukraine,Vitalii Bondarenko,Deputy leader
2006,Ukraine,Lesya Bondarenko,Guest
2006,Ukraine,Oleksandr Kardakov,Guest
2006,Ukraine,Volodymyr Timofeiev,Guest
2006,United Arab Emirates,Ali Ahmed Husain,Leader
2006,United Kingdom,Fieke Dekkers,Leader
2006,United Kingdom,Thomas James Barnet-Lamb,Leader
2006,United Kingdom,Richard Forster,IC member
2006,United States of America,Brian Dean,Leader
2006,United States of America,Percy Liang,Deputy leader
2006,United States of America,Brenda Chow,Guest
2006,United States of America,Delphine Dean,Guest
2006,Venezuela,Jose Trinidad Trino Gomez Barreto,Leader
2006,Vietnam,Duc Nghia Nguyen,Leader
2006,Vietnam,Tung Thanh Nguyen,Deputy leader
