Year,Country,Name,Role
2005,Greece,Spyros Bakogiannis,IC member
2005,Greece,Michael Chatzopoulos,ISC member
2005,Greece,Dimitros Karnas,Guest
2005,Greece,Maria Tsolati,Guest
2005,"Hong Kong, China",Po-yuk Chung,Leader
2005,"Hong Kong, China",Kam-ming Tang,Deputy leader
2005,Hungary,Gyula Horváth,Leader
2005,Hungary,László Zsakó,Deputy leader
2005,India,Madhavan Mukund,Leader
2005,India,Narayan Kumar Krishnan,Deputy leader
2005,Indonesia,Suryana Setiawan,Leader
2005,Indonesia,Julio Adisantoso,Deputy leader
2005,Indonesia,Eko Erdiyatno,Guest
2005,Indonesia,Muchlis Catio,Guest
2005,Indonesia,Suliwati Handjojo,Guest
2005,Indonesia,Ilham Winata Kurnia,Observer
2005,Iran,Ghassem Jaberipur,Leader
2005,Iran,Mohammad-Hossein Bateni,Deputy leader
2005,Iran,Hossein Mirzaei,Guest
2005,Iran,Mohamad-Hadi Fouroghmand Aarabi,Observer
2005,Ireland,Charlie Michael Daly,Leader
2005,Ireland,Ciarán O'Conaire,Deputy leader
2005,Ireland,Michael Anthony Cotter,Guest
2005,Israel,David Ginat,Leader
2005,Israel,Hila Kadman,Deputy leader
2005,Italy,Roberto Grossi,Leader
2005,Italy,Romeo Rizzi,Deputy leader
2005,Italy,Giorgio Casadei,Guest
2005,Italy,Marta Genovie,Guest
2005,Japan,Etsuro Moriya,Observer
2005,Japan,Makoto Yamamoto,Observer
2005,Japan,Seiichi Tani,Observer
2005,Japan,Yoshikazu Kato,Observer
2005,Kazakhstan,Bakhyt Matkarimov,Leader
2005,Kazakhstan,Zaure Amanova,Deputy leader
2005,Kyrgyzstan,Pavel Pankov,Leader
2005,Kyrgyzstan,Timur Oruskulov,Deputy leader
2005,Latvia,Māris Vītiņš,Leader
2005,Latvia,Mārtiņš Opmanis,Deputy leader
2005,Lithuania,Valentina Dagienė,Leader
2005,Lithuania,Jūratė Skūpienė,Deputy leader
2005,Luxembourg,Jean-Claude Hemmer,Leader
2005,Luxembourg,Jean Reckinger,Deputy leader
2005,Luxembourg,Martine Wachter,Guest
2005,"Macao, China",Teng Lam,Leader
2005,"Macao, China",Wan Hei Chan,Deputy leader
2005,Mexico,Francisco Javier Zaragoza Martinez,Leader
2005,Mexico,María del Mar Cepeda García,Deputy leader
2005,Mexico,Arturo Cepeda Salinas,IC member
2005,Mexico,César Arturo Cepeda García,ISC member
2005,Mexico,Luis Cruz Romo,ISC member
2005,Mexico,Jorge Diaz Vargas,Guest
2005,Mexico,Margarita Garcia,Guest
2005,Moldova,Anatol Gremalschi,Leader
2005,Moldova,Iurie Mocanu,Deputy leader
2005,Mongolia,Choijoovaanchig Lkhachin,Leader
2005,Mongolia,Duurenbayar Tseeleesuren,Deputy leader
2005,Mongolia,Battogtokh Tsagaan,Guest
2005,Netherlands,Eljakim Schrijvers,Leader
2005,Netherlands,Willem van der Vegt,Deputy leader
2005,Netherlands,Tom Verhoeff,ISC member
2005,Netherlands,Ries Kock,Guest
2005,Nigeria,Aroh Collins Chinedu,Guest
2005,Nigeria,Chima Chukwudi,Guest
2005,Nigeria,Nwaogu Emaka Gerald,Guest
2005,Nigeria,Onovughakpo Damijo,Observer
2005,North Macedonia,Dimitra Karcicka,Leader
2005,North Macedonia,Veno Pacovski,Deputy leader
2005,Norway,Geir Engdahl,Leader
2005,Norway,Åsmund Eldhuset,Deputy leader
2005,Poland,Marcin Mucha,Leader
2005,Poland,Tomasz Czajka,Leader
2005,Poland,Michał Bartoszkiewicz,Deputy leader
2005,Poland,Ryszard Szubartowski,Deputy leader
2005,Poland,Krzysztof Diks,Chairman
2005,Poland,Krzysztof Ciebiera,ISC member
2005,Poland,Krzysztof Stencel,ISC member
2005,Poland,Marcin Kubica,ISC member
2005,Portugal,Pedro Guerreiro,Leader
2005,Portugal,Pedro Ribeiro,Deputy leader
2005,Portugal,António Caleço,Guest
2005,Portugal,Leonor Caleço,Guest
2005,Republic of Korea,Jik Hyun Chang,Leader
2005,Republic of Korea,Chang Sung Jeong,Deputy leader
2005,Republic of Korea,Ha Jine Kimn,IC member
2005,Republic of Korea,Ja Pil Koo,Observer
2005,Republic of Korea,Jin Young Choi,Observer
2005,Republic of Korea,Sun Hwa Kim,Observer
2005,Republic of Korea,Uk Jin Lee,Observer
2005,Republic of Korea,Wan Yeong Jung,Observer
2005,Republic of Korea,Won Young Jung,Observer
2005,Republic of Korea,Young Jin Han,Observer
2005,Romania,Emanuela Cerchez,Leader
2005,Romania,Stelian Ciurea,Deputy leader
2005,Russia,Vladimir Kiryukhin,Leader
2005,Russia,Maxim Babenko,Deputy leader
2005,Russia,Andrei Lopatin,Guest
2005,Russia,Marina Tsvetkova,Guest
2005,Serbia and Montenegro,Dragan Urošević,Leader
2005,Serbia and Montenegro,Aleksandar Milovan Ilić,Deputy leader
2005,Singapore,Mooi Lee Choo ,Leader
2005,Singapore,Gi Soong Chee,Deputy leader
2005,Singapore,Melvin Zhang Zhiyong,Guest
2005,Slovakia,Andrej Blaho,Leader
2005,Slovakia,Michal Forišek,Deputy leader
2005,Slovenia,Roman Dorn,Leader
2005,Slovenia,Marko Poženel,Deputy leader
2005,South Africa,Donald Cook,Leader
2005,South Africa,Bruce Merry,Deputy leader
2005,South Africa,Lionel Hartmann,Executive Director
2005,South Africa,Peter Waker,Guest
2005,Spain,Miguel Gomila Ferrando,Leader
2005,Sri Lanka,Gihan Wikramanayake,Leader
2005,Sri Lanka,Sifaan Zavahir,Deputy leader
2005,Sweden,Pär Söderhjelm,Leader
2005,Switzerland,Simon Felix,Leader
2005,Switzerland,Ruben Andrist,Deputy leader
2005,Switzerland,Roland Ulber,Guest
2005,Syria,Mohanad Allouch,Leader
2005,Syria,Ahmad-Bassel Alkheshi,Deputy leader
2005,Taiwan,Greg Lee,Leader
2005,Taiwan,Pang-Feng Liu,Deputy leader
2005,Taiwan,Chin-Cheng Chang,Guest
2005,Taiwan,Hsueh-I Lu,Guest
2005,Taiwan,Rong-Guey Ho,Guest
2005,Taiwan,Chia-Hsiung Liu,Observer
2005,Taiwan,Sun-Lu Fan,Observer
2005,Tajikistan,Abdulkadir Ozipek,Observer
2005,Thailand,Prabhas Chongstitvatana,Leader
2005,Thailand,Punpiti Piamsa-Nga,Deputy leader
2005,Thailand,Cheeraporn Sangkawetai,Observer
2005,Thailand,Jittat Fakcharoenphol,Observer
2005,Türkiye,Göktürk Üçoluk ,Leader
2005,Türkiye,Onur Tolga Şehitoğlu,Deputy leader
2005,Türkiye,İsmail Hakkı Toroslu,ISC member
2005,Turkmenistan,Mehmet Akkurt,Leader
2005,Ukraine,Vitalii Bondarenko,Leader
2005,Ukraine,Borys Kreminskyi,Deputy leader
2005,Ukraine,Lesya Bondarenko,Guest
2005,United Arab Emirates,Ali Ahmad Aulagi,Leader
2005,United Arab Emirates,Waleed Omar BinTaleb Al-Kathiri,Deputy leader
2005,United Arab Emirates,Sa'ed Sa'ed,Observer
2005,United Kingdom,Richard Forster,Leader
2005,United Kingdom,Thomas James Barnet-Lamb,Deputy leader
2005,United States of America,Hal Burch,Leader
2005,United States of America,Kimberly Burch,Deputy leader
2005,United States of America,Don Piele,IC member
2005,United States of America,Joyce Magio,Guest
2005,Vietnam,Dam Ho Si,Leader
2005,Vietnam,Tung Thanh Nguyen,Deputy leader
